packet_id,timestamp,altitude_m,lat,lon,temp_c,battery_v,status_code
445,1790311039,39.76,12.98038,77.60777,26.27,4.129,0
446,1790311040,40.19,12.9804,77.6078,26.64,4.122,0
447,1790311041,40.12,12.98042,77.60783,26.57,4.123,0
448,1790311042,40.59,12.98044,77.60786,26.2,4.129,0
449,1790311043,41.41,12.98046,77.60789,26.59,4.123,0
450,1790311044,41.51,12.98048,77.60792,26.35,4.128,0
451,1790311045,41.74,12.9805,77.60795,26.36,4.124,0
452,1790311046,42.69,12.98052,77.60798,26.36,4.126,0
453,1790311047,42.69,12.98054,77.60801,26.58,4.126,0
454,1790311048,43.65,12.98056,77.60804,26.3,4.129,0
455,1790311049,44.23,12.98058,77.60807,26.36,4.123,0
456,1790311050,44.07,12.9806,77.6081,26.4,4.13,0
457,1790311051,44.96,12.98062,77.60813,26.55,4.121,0
458,1790311052,44.83,12.98064,77.60816,26.45,4.129,0
459,1790311053,45.58,12.98066,77.60819,26.12,4.128,0
460,1790311054,46.32,12.98068,77.60822,26.23,4.127,0
461,1790311055,46.19,12.9807,77.60825,26.6,4.12,0
462,1790311056,46.81,12.98072,77.60828,26.62,4.121,0
463,1790311057,47.27,12.98074,77.60831,26.26,4.119,0
464,1790311058,47.33,12.98076,77.60834,26.35,4.121,0
465,1790311059,48.72,12.98078,77.60837,26.26,4.118,0
466,1790311060,49.12,12.9808,77.6084,26.54,4.124,0
467,1790311061,49.43,12.98082,77.60843,26.12,4.121,0
468,1790311062,49.93,12.98084,77.60846,26.45,4.119,0
469,1790311063,50.27,12.98086,77.60849,26.3,4.118,0
470,1790311064,50.1,12.98088,77.60852,26.17,4.126,0
471,1790311065,51.04,12.9809,77.60855,26.46,4.123,0
472,1790311066,51.06,12.98092,77.60858,26.19,4.12,0
473,1790311067,51.47,12.98094,77.60861,26.26,4.125,0
474,1790311068,52.34,12.98096,77.60864,26.08,4.126,0
475,1790311069,52.95,12.98098,77.60867,26.02,4.122,0
476,1790311070,53.06,12.981,77.6087,26.09,4.121,0
477,1790311071,53.9,12.98102,77.60873,26.14,4.121,0
478,1790311072,54.43,12.98104,77.60876,26.05,4.126,0
479,1790311073,54.31,12.98106,77.60879,26.31,4.121,0
480,1790311074,55.7,12.98108,77.60882,26.32,4.12,0
481,1790311075,55.66,12.9811,77.60885,26.36,4.126,0
482,1790311076,55.92,12.98112,77.60888,25.99,4.124,0
483,1790311077,56.49,12.98114,77.60891,26.42,4.121,0
484,1790311078,57.4,12.98116,77.60894,26.41,4.118,0
485,1790311079,57.15,12.98118,77.60897,26.3,4.123,0
486,1790311080,57.77,12.9812,77.609,26.44,4.12,0
487,1790311081,58.78,12.98122,77.60903,26.34,4.123,0
488,1790311082,58.63,12.98124,77.60906,26.43,4.12,0
489,1790311083,59.34,12.98126,77.60909,25.99,4.117,0
490,1790311084,59.58,12.98128,77.60912,26.51,4.119,0
491,1790311085,61.02,12.9813,77.60915,26.28,4.117,0
492,1790311086,61.27,12.98132,77.60918,26.06,4.118,0
493,1790311087,61.8,12.98134,77.60921,26.46,4.117,0
494,1790311088,61.63,12.98136,77.60924,26.16,4.123,0
495,1790311089,62.75,12.98138,77.60927,26.47,4.118,0
496,1790311090,63.47,12.9814,77.6093,26.23,4.118,0
497,1790311091,63.92,12.98142,77.60933,26.24,4.121,0
498,1790311092,64.23,12.98144,77.60936,25.97,4.119,0
499,1790311093,64.82,12.98146,77.60939,26.25,4.116,0
500,1790311094,64.58,12.98148,77.60942,26.32,4.116,0
501,1790311095,65.61,12.9815,77.60945,26.17,4.12,0
502,1790311096,65.86,12.98152,77.60948,25.94,4.121,0
503,1790311097,66.37,12.98154,77.60951,26.51,4.115,0
504,1790311098,67.5,12.98156,77.60954,26.47,4.113,0
505,1790311099,67.67,12.98158,77.60957,26.12,4.12,0
506,1790311099,67.67,12.98158,77.60957,26.22,4.119,0
507,1790311100,68.22,12.9816,77.6096,26.46,4.113,0
508,1790311101,68.66,12.98162,77.60963,26.36,4.112,0
509,1790311102,68.63,12.98164,77.60966,26.36,4.115,0
510,1790311103,69.46,12.98166,77.60969,26.22,4.117,0
511,1790311104,70.27,12.98168,77.60972,26.45,4.115,0
512,1790311105,70.87,12.9817,77.60975,26.22,4.116,0
513,1790311106,71.03,12.98172,77.60978,26.26,4.113,0
514,1790311107,71.25,12.98174,77.60981,26.31,4.115,0
515,1790311108,72.05,12.98176,77.60984,26.21,4.113,0
516,1790311109,72.45,12.98178,77.60987,26.13,4.12,0
517,1790311110,73.0,12.9818,77.6099,26.41,4.115,0
518,1790311111,73.35,12.98182,77.60993,26.36,4.115,0
519,1790311112,74.66,12.98184,77.60996,26.12,4.111,0
520,1790311113,74.96,12.98186,77.60999,26.36,4.113,0
521,1790311114,75.16,12.98188,77.61002,25.88,4.114,0
522,1790311115,76.23,12.9819,77.61005,26.35,4.116,0
523,1790311116,76.8,12.98192,77.61008,26.22,4.117,0
524,1790311117,76.91,12.98194,77.61011,25.9,4.111,0
525,1790311118,77.07,12.98196,77.61014,26.3,4.109,0
526,1790311119,78.01,12.98198,77.61017,26.05,4.117,0
527,1790311120,78.55,12.982,77.6102,26.19,4.109,0
528,1790311121,78.84,12.98202,77.61023,26.42,4.115,0
529,1790311122,79.6,12.98204,77.61026,26.27,4.116,0
530,1790311123,79.68,12.98206,77.61029,26.39,4.114,0
531,1790311124,80.6,12.98208,77.61032,26.22,4.111,0
532,1790311125,81.57,12.9821,77.61035,26.27,4.113,0
533,1790311126,81.41,12.98212,77.61038,26.38,4.111,0
534,1790311127,82.68,12.98214,77.61041,25.83,4.108,0
535,1790311128,82.47,12.98216,77.61044,25.89,4.11,0
536,1790311129,83.57,12.98218,77.61047,26.0,4.116,0
537,1790311130,84.3,12.9822,77.6105,26.3,4.11,0
538,1790311131,84.6,12.98222,77.61053,26.11,4.108,0
539,1790311132,84.81,12.98224,77.61056,26.1,4.111,0
540,1790311133,85.23,12.98226,77.61059,26.34,4.108,0
541,1790311134,86.27,12.98228,77.61062,26.2,4.112,0
542,1790311135,87.0,12.9823,77.61065,26.11,4.114,0
543,1790311136,86.75,12.98232,77.61068,25.79,4.112,0
544,1790311137,87.85,12.98234,77.61071,26.15,4.114,0
545,1790311138,88.25,12.98236,77.61074,26.14,4.11,0
546,1790311139,89.01,12.98238,77.61077,25.92,4.115,0
547,1790311140,89.42,12.9824,77.6108,26.23,4.112,0
548,1790311141,89.8,12.98242,77.61083,25.79,4.106,0
549,1790311142,90.5,12.98244,77.61086,26.03,4.107,0
550,1790311143,91.24,12.98246,77.61089,25.93,4.112,0
551,1790311144,91.92,12.98248,77.61092,26.26,4.114,0
552,1790311145,91.88,12.9825,77.61095,25.95,4.11,0
553,1790311146,92.64,12.98252,77.61098,26.01,4.107,0
554,1790311147,93.13,12.98254,77.61101,25.78,4.107,0
555,1790311148,93.83,12.98256,77.61104,26.09,4.106,0
556,1790311149,94.89,12.98258,77.61107,25.82,4.107,0
557,1790311150,95.17,12.9826,77.6111,25.9,4.111,0
558,1790311151,95.66,12.98262,77.61113,26.02,4.108,0
559,1790311152,96.04,12.98264,77.61116,25.72,4.112,0
560,1790311153,96.82,12.98266,77.61119,26.28,4.105,0
561,1790311154,97.23,12.98268,77.61122,25.73,4.108,0
562,1790311155,98.34,12.9827,77.61125,26.09,4.107,0
563,1790311156,98.57,12.98272,77.61128,26.2,4.106,0
564,1790311157,99.49,12.98274,77.61131,26.13,4.11,0
565,1790311158,99.56,12.98276,77.61134,25.92,4.108,0
566,1790311159,99.96,12.98278,77.61137,26.01,4.103,0
567,1790311160,100.85,12.9828,77.6114,26.14,4.105,0
568,1790311161,101.93,12.98282,77.61143,26.08,4.103,0
569,1790311162,102.5,12.98284,77.61146,25.91,4.109,0
570,1790311163,102.44,12.98286,77.61149,26.23,4.109,0
571,1790311164,102.89,12.98288,77.61152,25.97,4.106,0
572,1790311165,103.33,12.9829,77.61155,25.74,4.104,0
573,1790311166,104.33,12.98292,77.61158,25.93,4.107,0
574,1790311167,104.97,12.98294,77.61161,25.85,4.107,0
575,1790311168,105.2,12.98296,77.61164,26.24,4.107,0
576,1790311169,105.93,12.98298,77.61167,25.85,4.108,0
577,1790311170,106.76,12.983,77.6117,26.07,4.103,0
578,1790311171,107.64,12.98302,77.61173,25.86,4.107,0
579,1790311172,108.39,12.98304,77.61176,25.98,4.108,0
580,1790311173,108.74,12.98306,77.61179,26.04,4.099,0
581,1790311174,109.08,12.98308,77.61182,26.21,4.107,0
582,1790311175,109.99,12.9831,77.61185,25.97,4.106,0
583,1790311176,110.38,12.98312,77.61188,25.72,4.105,0
584,1790311177,111.02,12.98314,77.61191,26.12,4.1,0
585,1790311178,111.69,12.98316,77.61194,25.63,4.108,0
586,1790311179,111.72,12.98318,77.61197,25.62,4.102,0
587,1790311180,112.36,12.9832,77.612,26.02,4.102,0
588,1790311181,113.59,12.98322,77.61203,26.15,4.107,0
589,1790311182,114.16,12.98324,77.61206,25.64,4.099,0
590,1790311183,114.24,12.98326,77.61209,25.79,4.105,0
591,1790311184,115.16,12.98328,77.61212,25.78,4.1,0
592,1790311185,116.15,12.9833,77.61215,25.8,4.102,0
593,1790311186,116.62,12.98332,77.61218,26.01,4.103,0
594,1790311187,117.15,12.98334,77.61221,25.95,4.099,0
595,1790311188,117.33,12.98336,77.61224,25.91,4.099,0
596,1790311189,118.66,12.98338,77.61227,25.75,4.1,0
597,1790311189,118.66,12.98338,77.61227,25.85,4.099,0
598,1790311190,118.51,12.9834,77.6123,25.99,4.1,0
599,1790311191,119.27,12.98342,77.61233,26.13,4.105,0
600,1790311192,119.8,12.98344,77.61236,25.63,4.103,0
601,1790311193,120.53,12.98346,77.61239,26.15,4.104,0
602,1790311194,121.72,12.98348,77.61242,26.04,4.099,0
603,1790311195,121.68,12.9835,77.61245,25.98,4.099,0
604,1790311196,122.45,12.98352,77.61248,25.7,4.101,0
605,1790311197,122.83,12.98354,77.61251,25.86,4.105,0
606,1790311198,123.95,12.98356,77.61254,25.62,4.101,0
607,1790311199,124.47,12.98358,77.61257,25.69,4.102,0
608,1790311200,125.03,12.9836,77.6126,29.41,4.096,0
609,1790311201,125.54,12.98362,77.61263,25.96,4.096,0
610,1790311202,126.52,12.98364,77.61266,25.53,4.101,0
611,1790311203,127.31,12.98366,77.61269,25.76,4.103,0
612,1790311204,127.89,12.98368,77.61272,25.81,4.096,0
613,1790311205,128.6,12.9837,77.61275,25.71,4.1,0
614,1790311206,129.18,12.98372,77.61278,25.56,4.1,0
615,1790311207,129.44,12.98374,77.61281,25.94,4.103,0
616,1790311208,130.44,12.98376,77.61284,25.61,4.103,0
617,1790311209,130.35,12.98378,77.61287,26.05,4.104,0
618,1790311210,131.2,12.9838,77.6129,25.8,4.102,0
619,1790311211,132.4,12.98382,77.61293,26.05,4.102,0
620,1790311212,132.08,12.98384,77.61296,25.83,4.094,0
621,1790311213,133.69,12.98386,77.61299,25.66,4.103,0
622,1790311214,133.89,12.98388,77.61302,25.78,4.102,0
623,1790311215,134.84,12.9839,77.61305,25.76,4.095,0
624,1790311216,134.74,12.98392,77.61308,25.58,4.097,0
625,1790311217,135.53,12.98394,77.61311,25.58,4.099,0
626,1790311218,136.71,12.98396,77.61314,25.81,4.1,0
627,1790311219,136.74,12.98398,77.61317,25.97,4.101,0
628,1790311220,138.04,12.984,77.6132,25.77,4.093,0
629,1790311221,138.52,12.98402,77.61323,25.57,4.092,0
630,1790311222,138.82,12.98404,77.61326,25.6,4.094,0
631,1790311223,139.39,12.98406,77.61329,25.9,4.101,0
632,1790311224,140.1,12.98408,77.61332,25.88,4.091,0
633,1790311225,141.1,12.9841,77.61335,25.86,4.092,0
634,1790311226,141.22,12.98412,77.61338,25.62,4.095,0
635,1790311227,142.25,12.98414,77.61341,25.98,4.098,0
636,1790311228,142.71,12.98416,77.61344,25.5,4.099,0
637,1790311229,143.36,12.98418,77.61347,25.8,4.092,0
638,1790311230,143.84,12.9842,77.6135,25.52,4.097,0
639,1790311231,144.98,12.98422,77.61353,25.67,4.095,0
640,1790311232,145.49,12.98424,77.61356,25.74,4.097,0
641,1790311233,145.9,12.98426,77.61359,25.56,4.098,0
642,1790311234,147.21,12.98428,77.61362,25.46,4.093,0
643,1790311235,147.7,12.9843,77.61365,25.46,4.095,0
644,1790311236,147.72,12.98432,77.61368,25.73,4.094,0
645,1790311237,148.89,12.98434,77.61371,25.49,4.092,0
646,1790311238,149.51,12.98436,77.61374,25.47,4.091,0
647,1790311239,150.23,12.98438,77.61377,25.44,4.094,0
648,1790311239,150.23,12.98438,77.61377,25.54,4.093,0
649,1790311240,151.13,12.9844,77.6138,25.66,4.093,0
650,1790311241,151.44,12.98442,77.61383,25.42,4.093,0
651,1790311242,152.46,12.98444,77.61386,25.81,4.092,0
652,1790311243,153.14,12.98446,77.61389,25.83,4.094,0
653,1790311244,153.03,12.98448,77.61392,25.58,4.089,0
654,1790311245,154.64,12.9845,77.61395,25.93,4.089,0
655,1790311246,155.26,12.98452,77.61398,25.39,4.091,0
656,1790311247,155.77,12.98454,77.61401,25.82,4.097,0
657,1790311248,156.32,12.98456,77.61404,25.61,4.097,0
658,1790311249,156.72,12.98458,77.61407,25.88,4.096,0
659,1790311250,157.4,12.9846,77.6141,25.76,4.094,0
660,1790311251,158.23,12.98462,77.61413,25.74,4.089,0
661,1790311252,158.55,12.98464,77.61416,25.67,4.091,0
662,1790311253,159.78,12.98466,77.61419,25.47,4.086,0
663,1790311254,159.75,12.98468,77.61422,25.52,4.093,0
664,1790311255,160.95,12.9847,77.61425,25.65,4.094,0
665,1790311256,161.34,12.98472,77.61428,25.54,4.089,0
666,1790311257,162.71,12.98474,77.61431,25.77,4.087,0
667,1790311258,163.26,12.98476,77.61434,25.57,4.093,0
668,1790311259,164.01,12.98478,77.61437,25.33,4.087,0
669,1790311260,163.92,12.9848,77.6144,25.34,4.091,0
670,1790311261,165.2,12.98482,77.61443,25.34,4.092,0
671,1790311262,165.59,12.98484,77.61446,25.45,4.087,0
672,1790311263,166.74,12.98486,77.61449,25.34,4.09,0
673,1790311264,166.85,12.98488,77.61452,25.79,4.091,0
674,1790311265,167.57,12.9849,77.61455,25.66,4.091,0
675,1790311266,168.26,12.98492,77.61458,25.47,4.085,0
676,1790311267,169.29,12.98494,77.61461,25.42,4.087,0
677,1790311268,169.38,12.98496,77.61464,25.86,4.093,0
678,1790311269,170.93,12.98498,77.61467,25.66,4.087,0
679,1790311270,171.21,12.985,77.6147,25.86,4.092,0
680,1790311271,172.08,12.98502,77.61473,25.75,4.086,0
681,1790311272,172.52,12.98504,77.61476,25.36,4.087,0
682,1790311273,173.55,12.98506,77.61479,25.55,4.091,0
683,1790311274,173.79,12.98508,77.61482,25.69,4.091,0
684,1790311275,175.1,12.9851,77.61485,25.6,4.093,0
685,1790311276,175.45,12.98512,77.61488,25.34,4.084,0
686,1790311277,175.79,12.98514,77.61491,25.65,4.091,0
687,1790311278,177.14,12.98516,77.61494,25.31,4.089,0
688,1790311279,177.19,12.98518,77.61497,25.41,4.089,0
689,1790311280,178.3,12.9852,77.615,25.76,4.084,0
690,1790311281,179.16,12.98522,77.61503,25.67,4.088,0
691,1790311282,179.59,12.98524,77.61506,25.76,4.084,0
692,1790311283,180.77,12.98526,77.61509,25.24,4.09,0
693,1790311284,181.48,12.98528,77.61512,25.3,4.091,0
694,1790311285,181.71,12.9853,77.61515,25.38,4.087,0
695,1790311286,182.14,12.98532,77.61518,25.77,4.087,0
696,1790311287,183.42,12.98534,77.61521,25.45,4.086,0
697,1790311288,183.72,12.98536,77.61524,25.38,4.085,0
698,1790311289,184.57,12.98538,77.61527,25.27,4.09,0
699,1790311290,185.25,12.9854,77.6153,25.71,4.089,0
700,1790311291,185.86,12.98542,77.61533,25.45,4.086,0
701,1790311292,186.43,12.98544,77.61536,25.29,4.083,0
702,1790311293,187.85,12.98546,77.61539,25.55,4.084,0
703,1790311294,187.79,12.98548,77.61542,25.39,4.083,0
704,1790311295,189.18,12.9855,77.61545,25.49,4.086,0
705,1790311296,189.75,12.98552,77.61548,25.34,4.087,0
706,1790311297,190.76,12.98554,77.61551,25.57,4.084,0
707,1790311298,190.68,12.98556,77.61554,25.66,4.081,0
708,1790311299,191.95,12.98558,77.61557,25.47,4.087,0
709,1790311300,192.49,12.9856,77.6156,25.56,4.079,0
710,1790311301,192.7,12.98562,77.61563,25.68,4.087,0
711,1790311302,194.07,12.98564,77.61566,25.62,4.082,0
712,1790311303,194.96,12.98566,77.61569,25.3,4.085,0
713,1790311304,194.85,12.98568,77.61572,25.46,4.082,0
714,1790311305,196.19,12.9857,77.61575,25.55,4.084,0
715,1790311306,196.78,12.98572,77.61578,25.44,4.077,0
716,1790311307,197.57,12.98574,77.61581,25.16,4.082,0
717,1790311308,198.02,12.98576,77.61584,25.73,4.077,0
718,1790311309,199.29,12.98578,77.61587,25.54,4.085,0
719,1790311310,200.12,12.9858,77.6159,25.2,4.078,0
720,1790311311,200.09,12.98582,77.61593,25.25,4.082,0
721,1790311312,201.49,12.98584,77.61596,25.29,4.08,0
722,1790311313,201.78,12.98586,77.61599,25.37,4.082,0
723,1790311314,203.13,12.98588,77.61602,25.26,4.083,0
724,1790311315,203.73,12.9859,77.61605,25.51,4.085,0
725,1790311316,204.37,12.98592,77.61608,25.17,4.08,0
726,1790311317,204.9,12.98594,77.61611,25.14,4.075,0
727,1790311318,205.26,12.98596,77.61614,25.41,4.079,0
728,1790311319,206.6,12.98598,77.61617,25.44,4.084,0
729,1790311320,206.66,12.986,77.6162,25.42,4.075,0
730,1790311321,207.51,12.98602,77.61623,25.62,4.084,0
731,1790311322,208.52,12.98604,77.61626,25.12,4.076,0
732,1790311323,209.72,12.98606,77.61629,25.63,4.081,0
733,1790311324,209.56,12.98608,77.61632,25.65,4.077,0
734,1790311325,211.23,12.9861,77.61635,25.43,4.082,0
735,1790311326,211.73,12.98612,77.61638,25.32,4.075,0
736,1790311327,211.92,12.98614,77.61641,25.21,4.082,0
737,1790311328,212.9,12.98616,77.61644,25.61,4.077,0
738,1790311329,214.01,12.98618,77.61647,25.15,4.084,0
739,1790311330,214.72,12.9862,77.6165,25.36,4.083,0
740,1790311331,214.8,12.98622,77.61653,25.32,4.081,0
741,1790311332,215.84,12.98624,77.61656,25.52,4.083,0
742,1790311333,216.65,12.98626,77.61659,25.51,4.073,0
743,1790311334,217.27,12.98628,77.61662,25.65,4.078,0
744,1790311335,218.11,12.9863,77.61665,25.61,4.077,0
745,1790311336,219.19,12.98632,77.61668,25.44,4.073,0
746,1790311337,219.88,12.98634,77.61671,25.52,4.079,0
747,1790311338,220.1,12.98636,77.61674,25.13,4.079,0
748,1790311339,221.4,12.98638,77.61677,25.47,4.075,0
749,1790311340,221.64,12.9864,77.6168,25.03,4.075,0
750,1790311341,222.65,12.98642,77.61683,25.18,4.073,0
751,1790311342,223.23,12.98644,77.61686,25.29,4.077,0
752,1790311343,224.21,12.98646,77.61689,25.04,4.075,0
753,1790311344,224.65,12.98648,77.61692,25.37,4.074,0
754,1790311345,225.71,12.9865,77.61695,25.19,4.075,0
755,1790311346,226.16,12.98652,77.61698,25.55,4.08,0
756,1790311347,227.83,12.98654,77.61701,25.34,4.072,0
757,1790311348,227.99,12.98656,77.61704,25.08,4.073,0
758,1790311349,228.86,12.98658,77.61707,25.04,4.074,0
759,1790311350,229.56,12.9866,77.6171,25.28,4.071,0
760,1790311351,230.16,12.98662,77.61713,25.14,4.076,0
761,1790311352,231.26,12.98664,77.61716,25.1,4.071,0
762,1790311353,231.74,12.98666,77.61719,25.55,4.073,0
763,1790311354,232.83,12.98668,77.61722,25.46,4.072,0
764,1790311355,233.31,12.9867,77.61725,25.46,4.078,0
765,1790311356,234.72,12.98672,77.61728,25.05,4.072,0
766,1790311357,235.47,12.98674,77.61731,25.09,4.072,0
767,1790311358,236.25,12.98676,77.61734,25.54,4.072,0
768,1790311359,236.75,12.98678,77.61737,25.25,4.075,0
769,1790311360,237.08,12.9868,77.6174,25.19,4.076,0
770,1790311361,238.0,12.98682,77.61743,25.02,4.074,0
771,1790311362,238.98,12.98684,77.61746,25.28,4.075,0
772,1790311363,239.71,12.98686,77.61749,25.51,4.073,0
773,1790311364,240.65,12.98688,77.61752,25.2,4.071,0
774,1790311365,241.41,12.9869,77.61755,25.43,4.075,0
775,1790311366,241.91,12.98692,77.61758,25.23,4.073,0
776,1790311367,242.51,12.98694,77.61761,25.33,4.074,0
777,1790311368,243.84,12.98696,77.61764,24.97,4.077,0
778,1790311369,244.32,12.98698,77.61767,25.16,4.072,0
779,1790311370,245.54,12.987,77.6177,25.34,4.072,0
780,1790311371,246.19,12.98702,77.61773,25.14,4.076,0
781,1790311372,246.72,12.98704,77.61776,25.29,4.067,0
782,1790311373,247.74,12.98706,77.61779,25.3,4.07,0
783,1790311374,248.4,12.98708,77.61782,24.93,4.076,0
784,1790311375,249.22,12.9871,77.61785,25.14,4.074,0
785,1790311376,250.3,12.98712,77.61788,25.16,4.066,0
786,1790311377,250.37,12.98714,77.61791,25.2,4.071,0
787,1790311378,251.48,12.98716,77.61794,25.24,4.069,0
788,1790311379,252.08,12.98718,77.61797,25.35,4.071,0
789,1790311380,252.98,12.9872,77.618,25.09,4.065,0
790,1790311381,253.37,12.98722,77.61803,25.13,4.075,0
791,1790311382,254.18,12.98724,77.61806,25.44,4.066,0
792,1790311383,255.17,12.98726,77.61809,25.14,4.067,0
793,1790311384,256.13,12.98728,77.61812,25.16,4.068,0
794,1790311385,257.15,12.9873,77.61815,25.06,4.067,0
795,1790311386,258.05,12.98732,77.61818,24.93,4.072,0
796,1790311387,258.69,12.98734,77.61821,25.27,4.066,0
797,1790311388,259.81,12.98736,77.61824,25.0,4.066,0
798,1790311389,259.79,12.98738,77.61827,25.19,4.074,0
799,1790311390,260.66,12.9874,77.6183,25.09,4.065,0
800,1790311391,261.87,12.98742,77.61833,25.1,4.063,0
801,1790311392,262.64,12.98744,77.61836,24.96,4.069,0
802,1790311393,263.22,12.98746,77.61839,25.26,4.065,0
803,1790311393,263.22,12.98746,77.61839,25.36,4.064,0
804,1790311394,264.38,12.98748,77.61842,25.32,4.064,0
805,1790311395,264.53,12.9875,77.61845,25.35,4.064,0
806,1790311396,265.57,12.98752,77.61848,25.1,4.065,0
807,1790311397,266.9,12.98754,77.61851,25.14,4.068,0
808,1790311398,267.45,12.98756,77.61854,25.19,4.068,0
809,1790311399,268.0,12.98758,77.61857,25.32,4.068,0
810,1790311400,269.27,12.9876,77.6186,25.23,4.065,0
811,1790311401,269.87,12.98762,77.61863,24.86,4.063,0
812,1790311402,270.19,12.98764,77.61866,24.98,4.063,0
813,1790311403,271.57,12.98766,77.61869,25.11,4.065,0
814,1790311404,271.83,12.98768,77.61872,25.03,4.063,0
815,1790311405,273.14,12.9877,77.61875,25.21,4.067,0
816,1790311406,274.31,12.98772,77.61878,25.12,4.066,0
817,1790311407,274.26,12.98774,77.61881,24.98,4.066,0
818,1790311408,274.99,12.98776,77.61884,25.0,4.06,0
819,1790311409,275.89,12.98778,77.61887,25.27,4.07,0
820,1790311410,277.08,12.9878,77.6189,25.07,4.067,0
821,1790311411,277.8,12.98782,77.61893,25.27,4.065,0
822,1790311412,278.28,12.98784,77.61896,24.79,4.068,0
823,1790311413,279.3,12.98786,77.61899,24.92,4.064,0
824,1790311414,280.0,12.98788,77.61902,25.03,4.066,0
825,1790311415,281.42,12.9879,77.61905,25.09,4.06,0
826,1790311416,281.58,12.98792,77.61908,25.22,4.067,0
827,1790311417,282.66,12.98794,77.61911,25.24,4.059,0
828,1790311418,283.83,12.98796,77.61914,25.08,4.069,0
829,1790311419,284.03,12.98798,77.61917,25.24,4.067,0
830,1790311420,285.05,12.988,77.6192,25.34,4.062,0
831,1790311421,285.93,12.98802,77.61923,25.23,4.062,0
832,1790311422,287.39,12.98804,77.61926,25.2,4.06,0
833,1790311423,288.04,12.98806,77.61929,25.08,4.062,0
834,1790311424,288.76,12.98808,77.61932,25.1,4.06,0
835,1790311425,289.02,12.9881,77.61935,24.84,4.059,0
836,1790311426,289.77,12.98812,77.61938,24.93,4.06,0
837,1790311427,291.07,12.98814,77.61941,24.9,4.064,0
838,1790311428,291.65,12.98816,77.61944,24.87,4.066,0
839,1790311429,293.18,12.98818,77.61947,25.12,4.058,0
840,1790311430,293.98,12.9882,77.6195,25.17,4.066,0
841,1790311431,294.84,12.98822,77.61953,25.22,4.058,0
842,1790311432,295.56,12.98824,77.61956,24.85,4.063,0
843,1790311433,296.35,12.98826,77.61959,25.15,4.063,0
844,1790311434,296.84,12.98828,77.61962,25.04,4.059,0
